job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,arrival_time,priority
3147,21,4,"rx, rz, ry",circular,315,1500,99,9,9,17,6270.40282059801,2
3148,17,9,"rx, rz",circular,340,2700,173,7,8,18,6270.663394879967,2
3149,23,6,"ry, rx",circular,322,3200,152,5,7,14,6275.174344176219,2
3150,12,4,rz,circular,60,1800,53,5,7,10,6283.949054465925,2
3151,14,5,"ry, rz, rx",circular,252,3600,88,7,5,13,6286.422622389416,2
3152,25,7,"rz, ry, rx",circular,600,2800,199,9,8,18,6287.322754723813,2
3153,12,6,"rx, rz",circular,168,4100,86,6,9,16,6288.99660196066,2
3154,25,5,ry,circular,150,3200,131,5,5,19,6289.175079728497,2
3155,10,7,ry,circular,80,1100,78,9,5,12,6290.559788439216,2
3156,25,7,rz,circular,200,3200,183,6,5,14,6293.234050780587,2
3157,25,7,"rz, ry, rx",circular,600,1600,199,5,7,17,6294.46823673413,2
3158,15,6,rz,circular,105,1600,97,8,6,16,6296.998694747619,2
3159,20,6,rx,circular,140,1000,127,9,5,14,6305.501917929641,2
3160,12,7,ry,circular,96,3500,92,7,7,10,6307.853073879499,2
3161,24,8,rz,circular,216,1800,201,5,7,16,6311.378752032835,2
3162,18,4,ry,circular,90,3900,77,5,5,15,6314.237044785321,2
3163,22,5,"rx, rz",circular,264,4400,122,8,5,18,6318.494314501455,2
3164,17,4,ry,circular,85,4200,73,6,6,16,6320.637266680434,2
3165,22,6,"ry, rz, rx",circular,462,2900,153,7,7,14,6321.2722597101665,2
3166,14,8,rx,circular,126,3600,121,8,5,10,6322.122774190107,2
3167,25,7,"ry, rx, rz",circular,600,4600,199,5,7,15,6325.562373006219,2
3168,13,8,"ry, rx, rz",circular,351,2500,131,7,8,15,6328.162883152429,2
3169,20,5,"ry, rz, rx",circular,360,4400,118,9,7,14,6331.037425349808,2
3170,11,6,"rx, ry",circular,154,4600,80,6,6,11,6333.64236198225,2
3171,20,7,"rz, ry",circular,320,1400,156,5,7,19,6336.120274333518,2
3172,18,8,"rx, ry, rz",circular,486,3600,171,9,8,12,6336.320960190303,2
3173,11,4,"rz, ry",circular,110,4400,54,8,8,13,6336.521471250388,2
3174,10,6,"rz, ry",circular,140,4400,74,6,9,16,6338.34234837656,2
3175,25,5,rx,circular,150,3000,131,9,6,11,6339.816640628563,2
3176,15,6,"rz, ry",circular,210,1900,104,8,7,18,6340.875888737772,2
3177,16,6,rz,circular,112,3700,103,8,5,18,6343.4631308490025,2
3178,23,5,"rx, rz",circular,276,3200,127,8,8,12,6344.196641433445,2
3179,16,7,"rz, rx, ry",circular,384,1100,136,8,6,10,6345.188640529562,2
3180,24,8,"ry, rx",circular,432,3500,210,6,8,19,6345.410837779304,2
3181,13,7,"ry, rz, rx",circular,312,3300,115,9,6,17,6346.156307023129,2
3182,20,8,"rz, ry, rx",circular,540,3900,187,6,8,14,6346.971846839648,2
3183,10,8,rz,circular,90,2600,89,6,6,19,6348.005620990523,2
3184,13,7,"rz, rx, ry",circular,312,2400,115,7,9,17,6350.108508301622,2
3185,11,7,"rz, ry, rx",circular,264,4700,101,8,6,19,6352.846468651844,2
3186,20,5,"ry, rx",circular,240,2400,112,5,8,19,6354.2395350160805,2
3187,23,5,"ry, rz",circular,276,1000,127,7,8,11,6355.370514778521,2
3188,20,6,rz,circular,140,2000,127,5,6,14,6357.414658020225,2
3189,14,6,"rz, ry, rx",circular,294,3000,105,7,6,14,6358.682891825362,2
3190,12,8,"rz, ry, rx",circular,324,3700,123,7,8,19,6361.887681163908,2
3191,12,6,"rz, rx",circular,168,2400,86,7,7,19,6364.852287626383,2
3192,14,4,"rx, rz, ry",circular,210,2300,71,8,8,14,6371.603203144796,2
3193,12,6,"rz, ry, rx",circular,252,1600,93,7,6,12,6372.915985778914,2
3194,20,3,rz,circular,80,3100,64,6,6,12,6380.951582692106,2
3195,21,6,"ry, rz",circular,294,1100,140,8,5,18,6381.277790673062,2
3196,17,8,rz,circular,153,2300,145,8,8,13,6383.13342104737,2
3197,15,5,"rx, rz, ry",circular,270,2700,93,5,9,12,6389.998833495243,2
3198,15,6,"rz, ry",circular,210,3900,104,6,8,17,6396.666258278493,2
3199,24,5,"rx, ry",circular,288,3600,132,9,7,12,6399.471474783904,2
3200,18,4,ry,circular,90,1400,77,8,9,19,6400.179283359794,2
3201,17,8,"ry, rz, rx",circular,459,1200,163,9,8,12,6401.088260030101,2
3202,19,7,"rx, rz, ry",circular,456,2400,157,7,8,14,6402.715921811066,2
3203,15,7,"rx, rz, ry",circular,360,2700,129,7,9,15,6405.2216600048705,2
3204,22,7,"ry, rx, rz",circular,528,4400,178,6,6,15,6405.273238860222,2
3205,16,6,"rz, rx, ry",circular,336,1500,117,7,5,16,6406.200953880243,2
3206,14,8,rz,circular,126,5000,121,5,7,19,6407.5076030194805,2
3207,13,5,ry,circular,78,1000,71,7,6,11,6408.187481442571,2
3208,11,6,rx,circular,77,2100,73,7,6,15,6411.978931518936,2
3209,14,6,"rx, rz, ry",circular,294,1900,105,8,7,15,6412.477932936516,2
3210,19,6,rx,circular,133,5000,121,6,7,14,6414.795101605368,2
3211,21,7,"ry, rz",circular,336,4300,163,6,7,15,6418.647184995872,2
3212,21,7,"rx, rz",circular,336,4000,163,6,7,14,6419.34452300903,2
3213,24,7,rz,circular,192,1700,176,5,9,11,6419.680021410018,2
3214,21,7,rx,circular,168,3300,155,9,7,12,6423.03360243641,2
3215,11,5,"ry, rz",circular,132,4900,67,9,9,15,6423.419264402602,2
3216,25,5,ry,circular,150,1400,131,5,8,16,6423.511264910537,2
3217,18,7,ry,circular,144,4500,134,5,6,10,6426.227330987645,2
3218,18,8,rz,circular,162,4800,153,6,6,16,6426.607964012176,2
3219,10,6,rx,circular,70,4400,67,7,5,19,6427.398704404828,2
3220,19,8,"rz, ry",circular,342,2800,170,8,6,18,6428.102016207325,2
3221,24,7,"rx, rz, ry",circular,576,4300,192,7,8,17,6431.428343183147,2
3222,15,9,"rx, rz",circular,300,1200,155,5,5,17,6433.077458682691,2
3223,25,6,rz,circular,175,1300,157,8,7,12,6435.752800805341,2
3224,18,8,rx,circular,162,2000,153,5,7,11,6436.578312210811,2
3225,23,5,"rz, rx",circular,276,3100,127,8,9,11,6439.08511551714,2
3226,12,4,ry,circular,60,5000,53,6,8,13,6439.429173368921,2
3227,25,6,"ry, rz, rx",circular,525,2200,171,5,8,17,6439.710357857438,2
3228,13,6,"ry, rx",circular,182,1900,92,5,6,16,6440.203269957482,2
3229,17,3,"ry, rz, rx",circular,204,3300,63,5,7,10,6442.042228287488,2
3230,16,7,"ry, rz",circular,256,2300,128,5,7,17,6443.452276420258,2
3231,11,7,"rx, ry",circular,176,3400,93,8,7,13,6443.561285040545,2
3232,12,7,rx,circular,96,1400,92,9,9,12,6445.177934059893,2
3233,24,4,"rz, rx",circular,240,2700,106,7,7,19,6447.704015965591,2
3234,10,5,ry,circular,60,4800,56,7,6,13,6448.050524800525,2
3235,22,5,"rx, rz, ry",circular,396,2300,128,8,5,18,6452.591786711094,2
3236,24,8,rx,circular,216,2800,201,8,7,13,6454.270547294222,2
3237,24,6,"rz, rx",circular,336,3600,158,8,6,14,6454.336772577833,2
3238,10,8,"rz, rx, ry",circular,270,4900,107,9,5,16,6460.674193296347,2
3239,21,8,ry,circular,189,3400,177,9,8,16,6463.813067503619,2
3240,24,5,rx,circular,144,3300,126,8,7,16,6465.169029167885,2
3241,12,7,rz,circular,96,2600,92,5,6,19,6469.057725841543,2
3242,19,6,"rz, ry",circular,266,3800,128,9,8,13,6470.750784227334,2
3243,11,6,"rx, ry",circular,154,1700,80,9,6,13,6472.580793459697,2
3244,17,6,"rx, ry, rz",circular,357,1000,123,6,7,10,6473.02454624889,2
3245,25,8,"ry, rz",circular,450,2200,218,8,9,18,6473.059556616606,2
3246,25,6,"rz, rx",circular,350,3000,164,6,5,14,6474.11558631824,2
3247,18,6,rx,circular,126,4100,115,6,7,16,6474.303418269787,2
3248,10,8,rz,circular,90,1100,89,5,9,15,6475.3150006817605,2
3249,11,6,"ry, rx, rz",circular,231,1700,87,6,9,11,6478.3941853974575,2
3250,14,6,"ry, rx, rz",circular,294,4500,105,8,9,11,6486.02468989029,2
3251,15,6,rz,circular,105,2700,97,8,8,18,6488.516502222226,2
3252,24,4,"rx, ry",circular,240,4400,106,8,6,17,6488.557611250005,2
3253,16,6,"rx, rz",circular,224,4900,110,6,6,11,6489.015722489757,2
3254,23,10,"rz, ry, rx",circular,759,3700,263,6,6,17,6489.399105812048,2
3255,16,6,rx,circular,112,1200,103,6,5,18,6489.625659544645,2
3256,21,6,"rz, rx",circular,294,2200,140,8,9,16,6492.188632911855,2
3257,14,5,"ry, rz, rx",circular,252,2400,88,9,8,17,6492.723604650773,2
3258,19,5,"ry, rx, rz",circular,342,1700,113,8,7,17,6498.161555133544,2
3259,16,7,"rx, ry",circular,256,3100,128,7,6,14,6501.181836182964,2
3260,14,7,"rx, ry, rz",circular,336,5000,122,8,7,13,6503.011051399743,2
3261,23,7,"rz, ry, rx",circular,552,4700,185,8,8,19,6504.309537703669,2
3262,16,6,"ry, rx",circular,224,1600,110,6,6,18,6509.529286476923,2
3263,24,8,"rz, rx",circular,432,1400,210,8,5,11,6512.550365418286,2
3264,13,5,rx,circular,78,1000,71,8,8,10,6513.739624129316,2
3265,19,4,"ry, rz",circular,190,2100,86,6,7,16,6514.058149799629,2
3266,21,5,"ry, rx, rz",circular,378,2000,123,5,6,16,6519.091170994955,2
3267,17,9,"rz, ry, rx",circular,510,4000,183,6,5,11,6519.395575948485,2
3268,21,4,rz,circular,105,3900,89,7,7,11,6524.87135722274,2
3269,19,8,"rz, ry",circular,342,5000,170,7,6,19,6525.972164846024,2
3270,21,6,"rz, rx, ry",circular,441,4500,147,7,5,12,6528.5324732856525,2
3271,11,8,"rx, ry, rz",circular,297,2400,115,9,5,14,6528.543653667345,2
3272,24,5,"rx, rz",circular,288,1500,132,8,9,16,6530.319181302472,2
3273,22,8,"rz, rx",circular,396,3200,194,5,7,14,6531.81850597234,2
3274,16,7,"rz, ry, rx",circular,384,3100,136,5,5,17,6531.973909536931,2
3275,25,7,"rz, ry",circular,400,2400,191,7,6,16,6533.283509806978,2
3276,12,6,ry,circular,84,2800,79,9,8,19,6534.346359340535,2
3277,24,8,ry,circular,216,2400,201,7,9,15,6534.902545271966,2
3278,25,5,"rx, ry, rz",circular,450,3700,143,5,5,11,6536.7901002660565,2
3279,11,3,"ry, rz, rx",circular,132,2600,45,8,7,12,6537.483668093585,2
3280,16,4,"ry, rz, rx",circular,240,3800,79,5,5,12,6539.731761581069,2
3281,10,6,"ry, rz, rx",circular,210,2200,81,6,6,12,6541.2635593652085,2
3282,20,6,rz,circular,140,1700,127,7,6,12,6542.1725696849935,2
3283,17,6,"rx, rz, ry",circular,357,4700,123,6,7,11,6542.999801363339,2
3284,17,7,"rx, ry, rz",circular,408,4000,143,9,8,10,6543.280131965639,2
3285,20,9,rx,circular,200,2300,190,5,6,14,6546.4707522926465,2
3286,12,4,"ry, rz, rx",circular,180,1600,63,6,6,13,6549.607075035234,2
3287,10,6,"rx, rz",circular,140,2800,74,8,8,15,6551.259761289071,2
3288,13,5,rz,circular,78,1200,71,7,8,17,6552.744089787695,2
3289,18,7,ry,circular,144,3900,134,7,6,18,6552.795792912283,2
3290,14,8,rz,circular,126,1800,121,9,9,18,6552.828554669109,2
3291,22,8,rz,circular,198,4500,185,8,5,10,6554.0182578925505,2
3292,13,10,"rz, rx, ry",circular,429,2200,163,9,9,11,6554.315945888753,2
3293,22,8,"rx, ry",circular,396,1000,194,7,6,19,6554.674768953988,2
3294,12,7,"rz, ry, rx",circular,288,4400,108,6,6,17,6555.747934704744,2
3295,23,5,"ry, rz",circular,276,3200,127,7,6,14,6556.382434486235,2
3296,13,8,"rx, rz, ry",circular,351,4400,131,8,9,14,6556.655995590855,2
3297,24,5,"ry, rz",circular,288,2100,132,8,9,10,6557.629050285734,2
3298,23,7,"ry, rz, rx",circular,552,4200,185,9,6,14,6560.32803367749,2
3299,16,6,"rz, rx, ry",circular,336,4000,117,9,8,15,6564.829201219124,2
3300,20,5,rz,circular,120,3100,106,5,8,10,6565.704982028743,2
3301,24,7,"ry, rz",circular,384,3300,184,5,5,15,6566.64040722607,2
3302,14,7,"ry, rx, rz",circular,336,3600,122,7,9,13,6571.2180286256935,2
3303,10,8,"rx, ry, rz",circular,270,1500,107,7,8,19,6572.31836590493,2
3304,11,6,"rx, rz",circular,154,1300,80,6,6,10,6573.761997983513,2
3305,10,5,"ry, rz",circular,120,2500,62,8,9,10,6576.83640672648,2
3306,22,6,"rx, ry",circular,308,4800,146,9,5,19,6582.060853979297,2
3307,13,6,ry,circular,91,2200,85,8,7,11,6582.204173301156,2
3308,25,9,"rz, rx, ry",circular,750,5000,255,7,6,12,6582.468138615671,2
3309,25,6,rx,circular,175,4600,157,8,8,14,6583.313393995149,2
3310,10,6,"rx, rz",circular,140,4400,74,9,9,18,6590.886143319332,2
3311,20,7,"rz, rx, ry",circular,480,2900,164,9,9,16,6591.231481740148,2
3312,12,4,rz,circular,60,1300,53,8,8,15,6591.471624292943,2
3313,14,6,"rz, rx",circular,196,3800,98,9,5,19,6594.89692235412,2
3314,16,6,"ry, rx, rz",circular,336,3300,117,6,5,13,6595.234326671791,2
3315,16,7,"rx, ry",circular,256,4800,128,5,6,12,6595.244653710057,2
3316,24,5,"rx, rz",circular,288,4200,132,9,8,15,6599.372100826618,2
3317,22,4,rx,circular,110,3200,93,5,8,16,6600.248110681835,2
3318,16,7,rx,circular,128,3500,120,9,6,14,6600.786996877732,2
3319,20,8,"rx, rz, ry",circular,540,1600,187,8,8,11,6606.653643254795,2
3320,15,5,rz,circular,90,3200,81,7,6,12,6607.916295698634,2
3321,24,4,ry,circular,120,1400,101,7,9,10,6611.3271695520225,2
3322,12,4,"ry, rz",circular,120,3300,58,9,7,10,6615.555257420258,2
3323,11,7,rx,circular,88,2800,85,7,5,11,6615.714815421616,2
3324,10,6,"ry, rx",circular,140,2500,74,9,6,12,6617.782336615762,2
3325,25,6,"ry, rz",circular,350,3700,164,6,7,10,6619.744279616748,2
3326,25,7,ry,circular,200,3200,183,5,8,11,6620.848752421354,2
3327,13,6,"ry, rx, rz",circular,273,1700,99,5,7,13,6620.863675618651,2
3328,15,5,rz,circular,90,3500,81,9,6,17,6621.444581052577,2
3329,10,7,rx,circular,80,2600,78,5,8,13,6621.883837985289,2
3330,18,4,"rz, ry, rx",circular,270,4200,87,5,6,11,6624.468322180722,2
3331,24,5,rx,circular,144,2700,126,6,6,18,6625.657740932436,2
3332,15,6,ry,circular,105,3600,97,9,6,13,6627.916356570485,2
3333,14,3,"rz, rx, ry",circular,168,3800,54,6,9,11,6630.4123394989665,2
3334,15,7,"ry, rz",circular,240,4200,121,9,5,19,6634.9742559441365,2
3335,14,8,"rx, ry",circular,252,2500,130,6,6,11,6636.258682199977,2
3336,11,4,"rx, rz",circular,110,4700,54,7,5,14,6639.29546702913,2
3337,22,6,"rx, rz",circular,308,1500,146,5,5,16,6641.082755740415,2
3338,13,8,"ry, rx, rz",circular,351,1700,131,7,6,12,6644.283048871402,2
3339,20,5,"ry, rz",circular,240,2500,112,8,7,14,6645.326264500794,2
3340,23,6,"rx, rz",circular,322,2900,152,9,6,15,6645.478771011187,2
3341,24,8,rx,circular,216,3100,201,9,9,12,6646.102532605737,2
3342,18,6,rx,circular,126,2500,115,6,9,12,6648.051523970185,2
3343,22,7,rz,circular,176,2000,162,7,6,11,6648.7250058530035,2
3344,24,5,"rz, ry, rx",circular,432,1200,138,8,5,14,6649.78380356135,2
3345,14,8,"ry, rx",circular,252,1600,130,8,7,10,6654.035822853315,2
3346,22,5,"ry, rz, rx",circular,396,3000,128,6,6,18,6654.2218576193245,2
3347,20,8,rx,circular,180,3700,169,5,7,10,6654.235329795761,2
3348,12,7,"rx, rz, ry",circular,288,2200,108,5,7,16,6658.023140264852,2
3349,18,7,"ry, rx",circular,288,4400,142,7,6,17,6659.060444662302,2
3350,11,5,"rx, rz",circular,132,2200,67,6,8,18,6662.602960381849,2
3351,11,7,"rz, ry, rx",circular,264,2100,101,9,7,17,6665.808598263598,2
3352,21,6,ry,circular,147,4500,133,9,9,11,6666.4266671126325,2
3353,18,7,ry,circular,144,1700,134,7,8,16,6666.944063953401,2
3354,15,8,"rx, rz, ry",circular,405,1700,147,8,7,11,6671.064831182736,2
3355,25,7,"rx, rz, ry",circular,600,2800,199,7,7,16,6671.320668504917,2
3356,14,4,"rz, ry",circular,140,2600,66,6,5,11,6671.748705087974,2
3357,15,5,rx,circular,90,3600,81,5,7,10,6672.380399481668,2
3358,18,5,rz,circular,108,5000,96,7,6,14,6674.330041080775,2
3359,21,8,ry,circular,189,2900,177,7,9,19,6675.357282716748,2
3360,11,5,"rz, ry, rx",circular,198,1300,73,8,8,15,6676.624272386489,2
3361,21,5,"rz, ry",circular,252,2300,117,6,6,18,6677.476099030531,2
3362,23,5,"rz, rx",circular,276,4700,127,5,5,15,6684.369773027903,2
3363,18,4,rx,circular,90,1100,77,6,6,17,6684.586925751086,2
3364,18,7,ry,circular,144,3500,134,8,7,10,6693.270489822666,2
3365,22,6,"rz, rx, ry",circular,462,4300,153,7,5,18,6694.704340136168,2
3366,23,8,"rx, ry",circular,414,4900,202,7,9,13,6696.858844057582,2
3367,14,7,"rx, rz, ry",circular,336,2900,122,6,7,12,6696.860623390395,2
3368,10,5,rz,circular,60,4900,56,7,9,17,6697.084410330318,2
3369,25,7,"rz, ry",circular,400,4600,191,5,7,16,6698.521855858043,2
3370,16,9,"ry, rz",circular,320,3500,164,7,8,14,6699.5142575491645,2
3371,25,8,"rz, rx",circular,450,3900,218,9,6,14,6700.51213182682,2
3372,11,5,"rz, ry, rx",circular,198,4800,73,5,5,13,6703.25226842998,2
3373,19,7,"ry, rx",circular,304,1500,149,5,9,16,6704.066930350275,2
3374,11,6,"ry, rx",circular,154,3900,80,5,8,18,6706.076892951473,2
3375,22,6,rx,circular,154,2400,139,8,6,10,6706.684590184437,2
3376,22,7,"rz, rx",circular,352,3600,170,6,5,15,6707.0599069033815,2
3377,14,7,rz,circular,112,4700,106,8,9,14,6708.645497382749,2
3378,11,5,"rz, ry",circular,132,3300,67,5,5,19,6708.978340336515,2
3379,15,7,rz,circular,120,1700,113,9,9,12,6710.9844591487235,2
3380,15,6,rz,circular,105,1600,97,5,8,14,6712.407728817873,2
3381,23,8,"rz, ry",circular,414,2700,202,5,9,14,6714.695332363546,2
3382,16,8,"ry, rx, rz",circular,432,1000,155,5,6,16,6718.849606245185,2
3383,25,8,"rx, ry",circular,450,3400,218,6,9,12,6723.334291332875,2
3384,22,4,ry,circular,110,2400,93,6,9,19,6723.338320050165,2
3385,21,9,"rz, rx",circular,420,4900,209,9,9,11,6724.703624528998,2
3386,21,7,ry,circular,168,3300,155,6,8,19,6724.941120886655,2
3387,20,5,"rx, rz, ry",circular,360,1000,118,5,9,18,6726.441736247461,2
3388,22,8,ry,circular,198,1700,185,7,7,12,6726.677855442648,2
3389,25,5,"rx, ry",circular,300,4400,137,8,9,10,6734.216304050175,2
3390,23,6,rx,circular,161,3900,145,7,5,11,6734.619230431281,2
3391,20,6,"ry, rx",circular,280,2000,134,5,7,13,6734.730039448957,2
3392,10,4,rz,circular,50,3400,45,5,7,13,6735.147069382717,2
3393,23,6,"rx, rz",circular,322,4500,152,7,7,11,6740.039208559579,2
3394,22,7,"ry, rz, rx",circular,528,1900,178,6,5,14,6741.233467797593,2
3395,23,7,"rx, rz, ry",circular,552,4400,185,8,9,11,6741.396003031652,2
3396,13,8,"rz, rx, ry",circular,351,3300,131,9,9,17,6742.091433696575,2
3397,16,7,rx,circular,128,2700,120,7,9,19,6743.562145142497,2
3398,14,6,rz,circular,98,2000,91,6,6,11,6744.113367517184,2
3399,18,4,"ry, rz, rx",circular,270,2900,87,7,8,15,6745.043192668541,2
3400,21,6,"rz, ry",circular,294,3800,140,8,8,18,6748.768949791668,2
3401,13,9,rx,circular,130,1900,127,6,5,10,6749.207155169379,2
3402,25,5,"rz, ry",circular,300,1100,137,6,7,19,6756.70305414026,2
3403,24,6,"ry, rz, rx",circular,504,2800,165,7,7,14,6758.7945923826455,2
3404,24,7,"ry, rz",circular,384,2600,184,8,8,13,6768.782721293666,2
3405,15,6,"rx, rz",circular,210,5000,104,9,9,15,6769.214097321545,2
3406,10,6,"rz, ry, rx",circular,210,1300,81,6,9,15,6775.089320444638,2
3407,18,9,"ry, rx",circular,360,4300,182,6,6,12,6777.389344442882,2
3408,10,6,"rz, ry",circular,140,2400,74,8,6,17,6777.635845355837,2
3409,19,6,"ry, rz, rx",circular,399,1900,135,6,7,16,6779.9873540644785,2
3410,20,4,rx,circular,100,1500,85,5,7,18,6780.721448875739,2
3411,14,8,"rx, rz",circular,252,4500,130,6,6,18,6782.8951988492245,2
3412,11,7,"rx, rz",circular,176,3600,93,6,8,18,6782.928915500323,2
3413,19,7,"ry, rx",circular,304,5000,149,9,5,16,6783.574271356517,2
3414,12,5,"rx, rz, ry",circular,216,1700,78,9,9,15,6783.738634572838,2
3415,20,5,"ry, rx, rz",circular,360,2000,118,5,7,19,6784.393705902929,2
3416,24,6,rx,circular,168,2300,151,6,5,11,6785.539730331963,2
3417,20,7,"rx, ry",circular,320,4600,156,7,5,19,6786.264162756266,2
3418,10,6,"rz, ry",circular,140,1900,74,5,7,18,6787.479551344689,2
3419,17,8,rx,circular,153,4400,145,6,7,13,6787.785886600999,2
3420,24,10,"ry, rz, rx",circular,792,2500,273,8,6,13,6789.684978151384,2
3421,23,5,ry,circular,138,4800,121,7,6,14,6790.565843540786,2
3422,23,8,"ry, rz, rx",circular,621,5000,211,6,6,16,6795.331235086023,2
3423,18,7,rx,circular,144,4600,134,5,7,18,6796.975383308139,2
3424,12,8,"ry, rz",circular,216,2100,114,8,9,14,6798.042945976478,2
3425,16,7,"ry, rx",circular,256,3000,128,7,7,16,6803.427839478337,2
3426,14,6,"rz, rx, ry",circular,294,2000,105,5,5,10,6804.05827969737,2
3427,24,8,"rz, rx, ry",circular,648,2200,219,5,5,11,6814.155472369918,2
3428,17,10,rz,circular,187,4100,181,6,5,11,6814.753026364903,2
3429,18,6,"ry, rz",circular,252,3700,122,6,7,10,6815.225213526158,2
3430,22,8,"rx, ry, rz",circular,594,4800,203,9,9,14,6816.282963676542,2
3431,23,7,"rx, ry",circular,368,1200,177,5,6,10,6816.603796723833,2
3432,24,5,"rz, rx",circular,288,3600,132,7,9,15,6818.165232250555,2
3433,13,8,"rz, rx, ry",circular,351,2400,131,6,5,14,6818.264669684306,2
3434,12,7,ry,circular,96,3800,92,8,6,17,6819.968935165974,2
3435,15,6,"rz, ry, rx",circular,315,4000,111,8,7,10,6823.306265893283,2
3436,15,6,"rz, rx",circular,210,2400,104,6,8,16,6827.52190765489,2
3437,10,7,"ry, rx",circular,160,4600,86,5,7,12,6828.840569530781,2
3438,20,7,ry,circular,160,4900,148,6,8,11,6831.276663632141,2
3439,14,8,"rz, ry, rx",circular,378,2700,139,9,6,12,6831.989186614943,2
3440,18,6,"rx, rz",circular,252,1400,122,9,5,16,6832.592560385129,2
3441,19,6,"rz, rx, ry",circular,399,3400,135,8,8,19,6832.99885988269,2
3442,15,7,ry,circular,120,1400,113,8,9,17,6835.273036045259,2
3443,16,8,"ry, rz",circular,288,1700,146,8,5,19,6837.7474782525505,2
3444,13,4,"ry, rz, rx",circular,195,1900,67,6,7,15,6838.277419034753,2
3445,19,6,"ry, rx",circular,266,3200,128,8,6,17,6838.490458203382,2
3446,12,8,"rx, rz, ry",circular,324,3000,123,9,6,16,6839.997577324131,2
3447,21,6,"ry, rx",circular,294,3000,140,6,7,19,6840.486494717663,2
3448,13,8,ry,circular,117,4900,113,9,7,11,6842.744632318643,2
3449,16,6,"ry, rz, rx",circular,336,1800,117,9,9,10,6850.406795858449,2
3450,16,6,"rz, rx, ry",circular,336,4500,117,7,9,18,6851.843130566803,2
3451,25,8,"ry, rz",circular,450,3300,218,9,5,12,6855.10056314739,2
3452,25,4,"rx, rz, ry",circular,375,2300,115,8,6,15,6855.6225701970125,2
3453,18,7,"rz, rx",circular,288,3200,142,6,9,15,6860.166474192317,2
3454,25,6,rx,circular,175,3400,157,5,8,14,6862.351692897513,2
3455,21,6,"ry, rx, rz",circular,441,3800,147,6,7,10,6863.6022708252385,2
3456,22,8,ry,circular,198,1700,185,7,6,12,6864.464760233534,2
3457,15,8,ry,circular,135,1900,129,6,9,15,6864.533811704546,2
3458,23,4,"rx, rz",circular,230,2600,102,7,7,11,6869.03750547651,2
3459,21,7,"rx, ry",circular,336,3100,163,5,8,13,6871.344324325506,2
3460,15,6,rz,circular,105,2100,97,7,5,16,6872.533196189576,2
3461,20,6,rx,circular,140,3800,127,6,9,10,6875.351866858161,2
3462,24,9,ry,circular,240,4300,226,7,8,12,6876.957948517133,2
3463,21,6,"rz, ry, rx",circular,441,4400,147,8,7,17,6880.1123157663105,2
3464,20,6,ry,circular,140,2400,127,9,5,13,6882.278381856892,2
3465,24,8,ry,circular,216,2200,201,6,6,13,6883.11047331137,2
3466,13,5,"rx, ry",circular,156,1000,77,8,8,15,6883.659041136258,2
3467,10,8,"ry, rz",circular,180,2500,98,6,7,15,6885.7072938545625,2
3468,14,5,ry,circular,84,2700,76,7,7,13,6886.51501029673,2
3469,13,4,"ry, rz",circular,130,1800,62,7,7,15,6887.179133829102,2
